
2008-07-08 13:33:39 Debug: Notice (8): Undefined variable: lang_list in [APP\tmp\cache\views\cake___chapters___twitter_twitterfish_testc_3.php, line 63]
2008-08-01 00:38:53 Debug: Notice (8): Undefined index:  ja in [CORE\cake\libs\l10n.php, line 419]
2008-08-01 00:38:53 Debug: Notice (8): Undefined index:   in [CORE\cake\libs\l10n.php, line 419]
2008-08-01 00:39:30 Debug: Notice (8): Undefined index:  ja in [CORE\cake\libs\l10n.php, line 419]
2008-08-01 00:39:30 Debug: Notice (8): Undefined index:   in [CORE\cake\libs\l10n.php, line 419]
2008-08-01 00:39:58 Debug: Notice (8): Undefined index:  ja in [CORE\cake\libs\l10n.php, line 419]
2008-08-01 00:39:58 Debug: Notice (8): Undefined index:   in [CORE\cake\libs\l10n.php, line 419]
2008-08-01 00:41:30 Debug: Notice (8): Undefined index:  ja in [CORE\cake\libs\l10n.php, line 419]
2008-08-01 00:41:30 Debug: Notice (8): Undefined index:   in [CORE\cake\libs\l10n.php, line 419]
2008-08-01 00:43:23 Debug: Notice (8): Undefined index:  ja in [CORE\cake\libs\l10n.php, line 375]
2008-08-01 00:43:23 Debug: Notice (8): Undefined index:   in [CORE\cake\libs\l10n.php, line 375]
2008-08-01 00:43:23 Debug: Notice (8): Undefined index:  ja in [CORE\cake\libs\l10n.php, line 376]
2008-08-01 00:43:23 Debug: Notice (8): Undefined index:   in [CORE\cake\libs\l10n.php, line 376]
2008-08-01 00:43:23 Debug: Notice (8): Undefined index:  ja in [CORE\cake\libs\l10n.php, line 377]
2008-08-01 00:43:23 Debug: Notice (8): Undefined index:   in [CORE\cake\libs\l10n.php, line 377]
2008-08-01 00:43:23 Debug: Notice (8): Undefined index:  ja in [CORE\cake\libs\l10n.php, line 379]
2008-08-01 00:43:23 Debug: Notice (8): Undefined index:   in [CORE\cake\libs\l10n.php, line 379]
2008-08-01 00:43:23 Debug: Notice (8): Undefined index:  ja in [CORE\cake\libs\l10n.php, line 380]
2008-08-01 00:43:23 Debug: Notice (8): Undefined index:   in [CORE\cake\libs\l10n.php, line 380]
2008-08-01 00:43:23 Debug: Notice (8): Undefined index:  ja in [CORE\cake\libs\l10n.php, line 387]
2008-08-01 00:43:23 Debug: Notice (8): Undefined index:   in [CORE\cake\libs\l10n.php, line 387]
2008-08-07 15:18:57 Debug: Notice (8): Undefined variable: javascript in [APP\views\layouts\base.ctp, line 13]
2008-08-07 21:11:58 Debug: Notice (8): Undefined index:  User in [APP\controllers\users_controller.php, line 13]
2008-08-07 22:07:29 Debug: Notice (8): Undefined index:  name in [APP\controllers\users_controller.php, line 21]
2008-08-07 23:15:40 Debug: Notice (8): Undefined variable: url in [CORE\cake\libs\controller\controller.php, line 789]
2008-08-07 23:17:55 Debug: Notice (8): Undefined variable: url in [CORE\cake\libs\controller\controller.php, line 789]
2008-08-08 13:48:28 Debug: Notice (8): Undefined index:  lang in [APP\controllers\stories_controller.php, line 74]
2008-08-08 13:58:54 Debug: Notice (8): Undefined variable: paginator in [APP\views\elements\admin_list_stories.ctp, line 6]
2008-08-08 14:16:41 Debug: Notice (8): Undefined index:  Story in [APP\views\elements\admin_list_stories.ctp, line 30]
2008-08-08 14:16:41 Debug: Notice (8): Undefined index:  Story in [APP\views\elements\admin_list_stories.ctp, line 34]
2008-08-08 14:16:41 Debug: Notice (8): Undefined index:  Story in [APP\views\elements\admin_list_stories.ctp, line 38]
2008-08-08 14:16:41 Debug: Notice (8): Undefined index:  Story in [APP\views\elements\admin_list_stories.ctp, line 42]
2008-08-08 14:16:41 Debug: Notice (8): Undefined index:  Story in [APP\views\elements\admin_list_stories.ctp, line 44]
2008-08-08 14:16:41 Debug: Notice (8): Undefined index:  Story in [APP\views\elements\admin_list_stories.ctp, line 46]
2008-08-08 14:29:07 Debug: Notice (8): Undefined variable: paginator in [APP\views\elements\admin_list_stories.ctp, line 6]
2008-08-08 14:32:14 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:32:14 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:32:14 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:32:14 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:32:14 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:32:14 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 14:32:14 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 14:32:14 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 14:32:14 Debug: Notice (8): Undefined variable: stories in [APP\views\elements\admin_list_stories.ctp, line 21]
2008-08-08 14:32:14 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 14:33:32 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:33:32 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:33:32 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:33:32 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:33:32 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:33:32 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 14:33:32 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 14:33:32 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 14:33:32 Debug: Notice (8): Undefined variable: stories in [APP\views\stories\admin_to_trans.ctp, line 38]
2008-08-08 14:33:32 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 14:34:00 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:34:00 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:34:00 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:34:00 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:34:00 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:34:00 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 14:34:01 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 14:34:01 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 14:34:01 Debug: Notice (8): Undefined variable: stories in [APP\views\stories\admin_to_trans.ctp, line 38]
2008-08-08 14:34:01 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 14:34:04 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:34:04 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:34:04 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:34:04 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:34:04 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:34:04 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 14:34:04 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 14:34:04 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 14:34:04 Debug: Notice (8): Undefined index:  Story in [APP\views\stories\admin_to_trans.ctp, line 47]
2008-08-08 14:34:04 Debug: Notice (8): Undefined index:  Story in [APP\views\stories\admin_to_trans.ctp, line 51]
2008-08-08 14:34:04 Debug: Notice (8): Undefined index:  Story in [APP\views\stories\admin_to_trans.ctp, line 55]
2008-08-08 14:34:04 Debug: Notice (8): Undefined index:  Story in [APP\views\stories\admin_to_trans.ctp, line 59]
2008-08-08 14:34:04 Debug: Notice (8): Undefined index:  Story in [APP\views\stories\admin_to_trans.ctp, line 61]
2008-08-08 14:34:04 Debug: Notice (8): Undefined index:  Story in [APP\views\stories\admin_to_trans.ctp, line 63]
2008-08-08 14:34:04 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 14:35:23 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:35:23 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:35:23 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:35:23 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:35:23 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:35:23 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 14:35:23 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 14:35:23 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 14:35:23 Debug: Notice (8): Undefined variable: stories in [APP\views\stories\admin_to_trans.ctp, line 37]
2008-08-08 14:35:23 Debug: Notice (8): Undefined variable: stories in [APP\views\stories\admin_to_trans.ctp, line 39]
2008-08-08 14:35:23 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 14:35:26 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:35:26 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:35:26 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:35:26 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:35:26 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:35:26 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 14:35:26 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 14:35:26 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 14:35:26 Debug: Notice (8): Undefined index:  Story in [APP\views\stories\admin_to_trans.ctp, line 48]
2008-08-08 14:35:26 Debug: Notice (8): Undefined index:  Story in [APP\views\stories\admin_to_trans.ctp, line 52]
2008-08-08 14:35:26 Debug: Notice (8): Undefined index:  Story in [APP\views\stories\admin_to_trans.ctp, line 56]
2008-08-08 14:35:26 Debug: Notice (8): Undefined index:  Story in [APP\views\stories\admin_to_trans.ctp, line 60]
2008-08-08 14:35:26 Debug: Notice (8): Undefined index:  Story in [APP\views\stories\admin_to_trans.ctp, line 62]
2008-08-08 14:35:26 Debug: Notice (8): Undefined index:  Story in [APP\views\stories\admin_to_trans.ctp, line 64]
2008-08-08 14:35:26 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 14:35:56 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:35:56 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:35:56 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:35:56 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:35:56 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:35:56 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 14:35:56 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 14:35:56 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 14:35:56 Debug: Notice (8): Undefined variable: stories in [APP\views\stories\admin_to_trans.ctp, line 37]
2008-08-08 14:35:56 Debug: Notice (8): Undefined variable: stories in [APP\views\stories\admin_to_trans.ctp, line 39]
2008-08-08 14:35:57 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 14:36:00 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:36:00 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:36:00 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:36:00 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:36:00 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:36:00 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 14:36:00 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 14:36:00 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 14:36:00 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 14:43:26 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:43:26 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:43:26 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:43:26 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:43:26 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:43:26 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 14:43:26 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 14:43:26 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 14:43:26 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 14:44:13 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:44:13 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:44:13 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:44:13 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:44:13 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:44:13 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 14:44:13 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 14:44:13 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 14:44:13 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 14:45:11 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:45:11 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:45:11 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:45:11 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:45:11 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:45:11 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 14:45:11 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 14:45:11 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 14:45:12 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 14:51:02 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:51:02 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:51:02 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:51:02 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:51:02 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:51:02 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 14:51:02 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 14:51:02 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 14:51:03 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 14:55:51 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:55:51 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:55:51 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:55:51 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:55:51 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:55:51 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 14:55:52 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 14:55:52 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 14:55:52 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 14:58:14 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:58:14 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:58:14 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:58:14 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:58:14 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:58:14 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 14:58:14 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 14:58:14 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 14:58:14 Debug: Notice (8): Undefined variable: stories in [APP\views\stories\admin_to_trans.ctp, line 37]
2008-08-08 14:58:14 Debug: Notice (8): Undefined variable: stories in [APP\views\stories\admin_to_trans.ctp, line 39]
2008-08-08 14:58:14 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 14:58:17 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:58:17 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:58:17 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 14:58:17 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:58:17 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 14:58:17 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 14:58:18 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 14:58:18 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 14:58:18 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 15:00:07 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 15:00:07 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 15:00:07 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 15:00:07 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 15:00:07 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 15:00:07 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 15:00:07 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 15:00:07 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 15:00:07 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 15:03:46 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 15:03:46 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 15:03:46 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 15:03:46 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 15:03:46 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 15:03:46 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 15:03:46 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 15:03:46 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 15:03:46 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 15:12:33 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 15:12:33 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 15:12:33 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 407]
2008-08-08 15:12:33 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 15:12:33 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 408]
2008-08-08 15:12:34 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 422]
2008-08-08 15:12:34 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 15:12:34 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 425]
2008-08-08 15:12:34 Debug: Notice (8): Undefined variable: stories in [APP\views\elements\admin_list_stories.ctp, line 21]
2008-08-08 15:12:34 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 461]
2008-08-08 15:25:24 Debug: Notice (8): Undefined variable: params in [CORE\cake\libs\view\helpers\paginator.php, line 77]
2008-08-08 15:25:52 Debug: Notice (8): Undefined variable: params in [CORE\cake\libs\view\helpers\paginator.php, line 77]
2008-08-08 15:30:01 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 409]
2008-08-08 15:30:01 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 409]
2008-08-08 15:30:01 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 409]
2008-08-08 15:30:01 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 410]
2008-08-08 15:30:01 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 410]
2008-08-08 15:30:01 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 424]
2008-08-08 15:30:01 Debug: Notice (8): Undefined index:  current in [CORE\cake\libs\view\helpers\paginator.php, line 426]
2008-08-08 15:30:01 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 427]
2008-08-08 15:30:01 Debug: Notice (8): Undefined variable: stories in [APP\views\stories\admin_to_trans.ctp, line 42]
2008-08-08 15:30:01 Debug: Notice (8): Undefined index:  pageCount in [CORE\cake\libs\view\helpers\paginator.php, line 463]
2008-08-08 15:30:05 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 409]
2008-08-08 15:30:05 Debug: Notice (8): Undefined index:  page in [CORE\cake\libs\view\helpers\paginator.php, line 409]
2008-08-08 15:30:05 Debug: Notice (8): Undefined index:  options in [CORE\cake\libs\view\helpers\paginator.php, line 409]
2008-08-08 15:30:05 Debug: Notice (8): Undefined index:  count in [CORE\cake\libs\view\helpers\paginator.php, line 410]
